transaction_id,timestamp,atm_id,city,branch,transaction_type,status,amount_hnl,latency_sec,balance_before_hnl,balance_after_hnl
141,2025-03-16 16:12:14,ATM-022,Tegucigalpa,Mall,Retiro,Aprobada,800.0,7.1,51620.68,50820.68
7482,2025-03-16 16:29:04,ATM-011,Tegucigalpa,Sur,Consulta,Aprobada,0.0,8.0,110845.15,110845.15
11467,2025-03-16 16:40:00,ATM-011,San Pedro Sula,Centro,Consulta,Aprobada,0.0,3.8,35821.85,35821.85
11010,2025-03-16 16:42:51,ATM-009,Choloma,Aeropuerto,Retiro,Aprobada,200.0,7.5,79651.86,79451.86
1295,2025-03-16 16:56:11,ATM-019,Choloma,Aeropuerto,Retiro,Aprobada,500.0,4.5,87187.19,86687.19
7427,2025-03-16 17:06:10,ATM-020,San Pedro Sula,Mall,Consulta,Aprobada,0.0,6.2,57135.87,57135.87
2352,2025-03-16 17:07:54,ATM-030,La Ceiba,Centro,Retiro,Aprobada,3000.0,8.3,75486.7,72486.7
9310,2025-03-16 17:09:18,ATM-016,Comayagua,Aeropuerto,Retiro,Aprobada,300.0,10.7,34411.97,34111.97
6532,2025-03-16 17:20:24,ATM-010,Choloma,Sur,Retiro,Aprobada,200.0,9.4,64160.0,63960.0
7910,2025-03-16 17:22:19,ATM-018,Choloma,Aeropuerto,Depósito,Rechazada,5000.0,11.6,52400.14,52400.14
105,2025-03-16 17:23:28,ATM-006,San Pedro Sula,Sur,Consulta,Aprobada,0.0,6.8,59871.79,59871.79
4830,2025-03-16 17:26:43,ATM-026,Choloma,Norte,Retiro,Aprobada,300.0,7.1,54608.95,54308.95
3322,2025-03-16 17:30:18,ATM-013,Tegucigalpa,Mall,Retiro,Aprobada,500.0,7.7,80571.74,80071.74
307,2025-03-16 17:44:37,ATM-018,Comayagua,Norte,Retiro,Aprobada,300.0,7.5,58705.06,58405.06
4414,2025-03-16 17:58:01,ATM-025,San Pedro Sula,Mall,Retiro,Aprobada,3000.0,12.8,48133.91,45133.91
10764,2025-03-16 18:00:12,ATM-012,Tegucigalpa,Mall,Retiro,Aprobada,1000.0,7.0,74308.88,73308.88
2784,2025-03-16 18:08:57,ATM-027,La Ceiba,Centro,Depósito,Aprobada,1000.0,11.6,59896.07,59896.07
2760,2025-03-16 18:17:53,ATM-010,San Pedro Sula,Sur,Retiro,Aprobada,300.0,6.1,61293.52,60993.52
600,2025-03-16 18:18:16,ATM-016,La Ceiba,Sur,Retiro,Aprobada,200.0,7.0,61239.85,61039.85
5359,2025-03-16 18:18:48,ATM-023,Choloma,Mall,Retiro,Aprobada,200.0,10.5,81151.94,80951.94
9850,2025-03-16 18:25:30,ATM-013,La Ceiba,Sur,Depósito,Aprobada,5000.0,5.9,60883.97,60883.97
6183,2025-03-16 18:34:06,ATM-003,Tegucigalpa,Sur,Retiro,Rechazada,1000.0,9.1,67588.86,66588.86
990,2025-03-16 18:47:06,ATM-005,Tegucigalpa,Mall,Consulta,Aprobada,0.0,2.3,69603.63,69603.63
2967,2025-03-16 19:17:51,ATM-017,Tegucigalpa,Centro,Retiro,Aprobada,3000.0,8.4,24976.69,21976.69
7528,2025-03-16 19:20:39,ATM-004,La Ceiba,Aeropuerto,Consulta,Aprobada,0.0,10.1,70343.49,70343.49
11831,2025-03-16 20:25:41,ATM-026,Tegucigalpa,Centro,Depósito,Aprobada,500.0,3.0,120000.0,120000.0
10954,2025-03-16 20:39:09,ATM-029,La Ceiba,Centro,Retiro,Aprobada,500.0,7.7,62234.63,61734.63
4789,2025-03-16 21:39:58,ATM-006,San Pedro Sula,Norte,Consulta,Aprobada,0.0,8.0,67100.9,67100.9
10493,2025-03-17 00:04:18,ATM-010,La Ceiba,Centro,Retiro,Aprobada,2000.0,6.1,58517.41,56517.41
4056,2025-03-17 03:59:33,ATM-022,San Pedro Sula,Sur,Consulta,Aprobada,0.0,7.5,48611.83,48611.83
9355,2025-03-17 05:13:06,ATM-030,Tegucigalpa,Mall,Retiro,Aprobada,1500.0,9.0,53752.95,52252.95
8761,2025-03-17 05:19:29,ATM-023,Tegucigalpa,Sur,Consulta,Aprobada,0.0,3.3,78624.61,78624.61
9661,2025-03-17 05:49:45,ATM-019,Comayagua,Sur,Transferencia,Aprobada,0.0,8.0,62480.71,62480.71
6775,2025-03-17 06:47:25,ATM-020,Choloma,Norte,Retiro,Aprobada,800.0,7.1,52914.04,52114.04
6086,2025-03-17 07:04:21,ATM-018,Choloma,Mall,Transferencia,Aprobada,0.0,11.6,37598.45,37598.45
1189,2025-03-17 07:06:10,ATM-021,Tegucigalpa,Norte,Retiro,Aprobada,800.0,5.5,62334.34,61534.34
1229,2025-03-17 07:15:06,ATM-018,Choloma,Sur,Consulta,Aprobada,0.0,9.9,64459.47,64459.47
475,2025-03-17 07:18:54,ATM-013,Choloma,Centro,Retiro,Aprobada,300.0,9.3,63009.52,62709.52
6396,2025-03-17 07:25:07,ATM-023,La Ceiba,Aeropuerto,Consulta,Aprobada,0.0,5.1,69048.76,69048.76
8206,2025-03-17 07:32:08,ATM-028,Comayagua,Centro,Retiro,Aprobada,800.0,8.8,59436.66,58636.66
9362,2025-03-17 07:38:55,ATM-026,Tegucigalpa,Mall,Retiro,Aprobada,2000.0,8.8,48488.56,46488.56
1127,2025-03-17 07:42:07,ATM-023,Tegucigalpa,Mall,Consulta,Aprobada,0.0,7.9,83580.54,83580.54
7948,2025-03-17 07:46:55,ATM-017,Comayagua,Aeropuerto,Depósito,Aprobada,1000.0,5.2,80368.17,80368.17
6064,2025-03-17 08:08:00,ATM-004,Choloma,Sur,Retiro,Aprobada,2000.0,9.1,76658.51,74658.51
6505,2025-03-17 08:15:24,ATM-024,Tegucigalpa,Norte,Consulta,Aprobada,0.0,7.3,75439.39,75439.39
2169,2025-03-17 08:34:10,ATM-009,Tegucigalpa,Centro,Retiro,Aprobada,300.0,5.0,80631.42,80331.42
2860,2025-03-17 09:25:48,ATM-023,Comayagua,Mall,Depósito,Aprobada,2000.0,5.8,42804.64,42804.64
8602,2025-03-17 09:43:29,ATM-024,San Pedro Sula,Centro,Retiro,Aprobada,500.0,8.2,76450.1,75950.1
465,2025-03-17 10:08:41,ATM-012,San Pedro Sula,Sur,Transferencia,Aprobada,0.0,9.4,18130.0,18130.0
10779,2025-03-17 10:35:59,ATM-013,Tegucigalpa,Norte,Transferencia,Aprobada,0.0,6.1,69185.64,69185.64
9560,2025-03-17 10:44:32,ATM-024,Comayagua,Aeropuerto,Retiro,Aprobada,800.0,10.3,69439.72,68639.72
5691,2025-03-17 11:04:23,ATM-003,La Ceiba,Sur,Retiro,Aprobada,800.0,7.2,93074.56,92274.56
4724,2025-03-17 11:09:56,ATM-011,Tegucigalpa,Mall,Retiro,Aprobada,2000.0,8.5,90035.29,88035.29
5074,2025-03-17 11:33:05,ATM-003,San Pedro Sula,Sur,Retiro,Aprobada,200.0,7.9,75239.98,75039.98
3024,2025-03-17 12:15:30,ATM-017,La Ceiba,Mall,Depósito,Aprobada,5000.0,8.9,63774.18,63774.18
5557,2025-03-17 12:44:51,ATM-020,Tegucigalpa,Mall,Retiro,Aprobada,300.0,10.0,74271.97,73971.97
8140,2025-03-17 12:56:20,ATM-025,San Pedro Sula,Sur,Consulta,Aprobada,0.0,10.6,79893.73,79893.73
1897,2025-03-17 13:04:55,ATM-007,Comayagua,Mall,Consulta,Aprobada,0.0,9.2,61432.86,61432.86
5221,2025-03-17 13:08:44,ATM-025,Tegucigalpa,Mall,Consulta,Aprobada,0.0,12.9,46806.04,46806.04
2460,2025-03-17 13:16:36,ATM-012,Choloma,Aeropuerto,Depósito,Aprobada,2000.0,12.1,80871.33,80871.33
9983,2025-03-17 13:39:12,ATM-016,San Pedro Sula,Aeropuerto,Consulta,Aprobada,0.0,7.6,45417.83,45417.83
3785,2025-03-17 14:04:12,ATM-018,San Pedro Sula,Centro,Retiro,Aprobada,800.0,11.9,72888.93,72088.93
4933,2025-03-17 14:52:52,ATM-025,La Ceiba,Mall,Retiro,Aprobada,200.0,6.7,31452.0,31252.0
6044,2025-03-17 14:59:45,ATM-028,San Pedro Sula,Mall,Depósito,Aprobada,2000.0,7.1,62868.85,62868.85
2350,2025-03-17 15:04:29,ATM-027,Tegucigalpa,Centro,Transferencia,Aprobada,0.0,7.7,65111.86,65111.86
1855,2025-03-17 15:12:05,ATM-001,Comayagua,Mall,Consulta,Aprobada,0.0,10.1,63171.14,63171.14
10299,2025-03-17 15:15:02,ATM-016,Tegucigalpa,Mall,Retiro,Aprobada,300.0,7.7,65532.67,65232.67
6199,2025-03-17 15:40:50,ATM-021,Tegucigalpa,Mall,Retiro,Aprobada,300.0,5.4,65357.68,65057.68
2237,2025-03-17 16:17:29,ATM-002,Tegucigalpa,Mall,Retiro,Aprobada,1500.0,7.7,29175.79,27675.79
7008,2025-03-17 16:52:13,ATM-028,La Ceiba,Aeropuerto,Consulta,Aprobada,0.0,9.9,57247.44,57247.44
6254,2025-03-17 17:07:43,ATM-026,Comayagua,Aeropuerto,Retiro,Aprobada,300.0,9.6,60758.27,60458.27
5289,2025-03-17 17:14:33,ATM-007,Choloma,Aeropuerto,Retiro,Aprobada,1500.0,8.7,39683.71,38183.71
4249,2025-03-17 17:20:47,ATM-012,San Pedro Sula,Norte,Transferencia,Aprobada,0.0,7.7,61878.94,61878.94
4796,2025-03-17 17:38:17,ATM-007,Tegucigalpa,Sur,Depósito,Aprobada,1000.0,11.6,78830.23,78830.23
5749,2025-03-17 17:54:29,ATM-004,Tegucigalpa,Aeropuerto,Retiro,Aprobada,3000.0,9.1,58265.78,55265.78
11369,2025-03-17 17:55:32,ATM-029,San Pedro Sula,Sur,Retiro,Aprobada,200.0,6.8,69646.84,69446.84
11384,2025-03-17 18:01:29,ATM-019,San Pedro Sula,Sur,Retiro,Aprobada,500.0,7.9,109117.01,108617.01
1773,2025-03-17 18:23:09,ATM-020,Comayagua,Mall,Retiro,Aprobada,200.0,9.7,67256.26,67056.26
10999,2025-03-17 18:47:09,ATM-024,Comayagua,Aeropuerto,Retiro,Aprobada,300.0,9.8,67128.76,66828.76
10158,2025-03-17 19:32:29,ATM-024,San Pedro Sula,Norte,Retiro,Aprobada,1000.0,10.0,75310.79,74310.79
4856,2025-03-17 20:15:25,ATM-020,La Ceiba,Sur,Depósito,Aprobada,500.0,11.6,76655.5,76655.5
1452,2025-03-17 20:20:18,ATM-023,Tegucigalpa,Mall,Retiro,Aprobada,500.0,6.0,105779.94,105279.94
2378,2025-03-17 20:24:15,ATM-007,Tegucigalpa,Aeropuerto,Depósito,Rechazada,2000.0,13.6,53325.56,53325.56
2245,2025-03-17 20:37:12,ATM-026,La Ceiba,Norte,Retiro,Rechazada,2000.0,14.1,75856.43,73856.43
3087,2025-03-17 21:21:44,ATM-023,Tegucigalpa,Sur,Retiro,Aprobada,300.0,5.7,57696.96,57396.96
5256,2025-03-17 21:24:28,ATM-007,Tegucigalpa,Aeropuerto,Retiro,Rechazada,3000.0,9.6,99544.76,96544.76
6923,2025-03-17 21:26:07,ATM-009,San Pedro Sula,Sur,Transferencia,Aprobada,0.0,8.2,50309.84,50309.84
1875,2025-03-17 21:40:07,ATM-021,Tegucigalpa,Aeropuerto,Depósito,Aprobada,500.0,8.1,27888.69,27888.69
11338,2025-03-17 23:01:09,ATM-028,Choloma,Norte,Consulta,Aprobada,0.0,8.1,36041.32,36041.32
4205,2025-03-18 00:59:44,ATM-021,San Pedro Sula,Aeropuerto,Retiro,Rechazada,3000.0,8.8,47946.96,44946.96
2358,2025-03-18 01:49:08,ATM-003,Choloma,Aeropuerto,Retiro,Aprobada,300.0,8.6,34937.67,34637.67
7313,2025-03-18 03:13:46,ATM-011,San Pedro Sula,Mall,Retiro,Aprobada,1000.0,9.1,81510.72,80510.72
10734,2025-03-18 05:12:06,ATM-004,San Pedro Sula,Mall,Depósito,Aprobada,5000.0,9.9,46703.24,46703.24
426,2025-03-18 06:04:04,ATM-026,La Ceiba,Norte,Retiro,Aprobada,3000.0,6.9,60011.91,57011.91
6713,2025-03-18 06:50:07,ATM-027,Tegucigalpa,Centro,Retiro,Aprobada,1000.0,5.4,53663.04,52663.04
10861,2025-03-18 06:53:21,ATM-012,San Pedro Sula,Mall,Depósito,Aprobada,2000.0,10.0,57320.48,57320.48
1588,2025-03-18 06:55:35,ATM-021,San Pedro Sula,Mall,Retiro,Aprobada,1000.0,7.7,60425.34,59425.34
4324,2025-03-18 07:56:06,ATM-022,La Ceiba,Centro,Consulta,Aprobada,0.0,7.7,44164.74,44164.74
11587,2025-03-18 08:00:09,ATM-021,La Ceiba,Centro,Retiro,Aprobada,300.0,6.7,51317.7,51017.7
4316,2025-03-18 08:08:30,ATM-002,Tegucigalpa,Aeropuerto,Transferencia,Aprobada,0.0,5.2,32202.33,32202.33
7849,2025-03-18 08:15:59,ATM-012,La Ceiba,Mall,Retiro,Aprobada,3000.0,8.1,68468.28,65468.28
7372,2025-03-18 08:31:34,ATM-022,San Pedro Sula,Centro,Retiro,Aprobada,2000.0,13.7,49021.04,47021.04
11663,2025-03-18 08:46:32,ATM-020,Comayagua,Sur,Depósito,Aprobada,1000.0,8.9,81326.09,81326.09
9215,2025-03-18 08:50:58,ATM-004,Tegucigalpa,Mall,Consulta,Aprobada,0.0,5.6,60969.15,60969.15
9296,2025-03-18 08:51:17,ATM-029,Tegucigalpa,Centro,Retiro,Aprobada,1500.0,5.2,60673.14,59173.14
6251,2025-03-18 08:59:22,ATM-009,La Ceiba,Centro,Retiro,Aprobada,800.0,6.7,56385.67,55585.67
10538,2025-03-18 09:01:47,ATM-012,San Pedro Sula,Centro,Depósito,Aprobada,5000.0,9.2,36350.41,36350.41
7527,2025-03-18 09:23:19,ATM-015,Choloma,Mall,Retiro,Aprobada,2000.0,2.7,67363.93,65363.92999999999
4389,2025-03-18 09:35:01,ATM-029,Tegucigalpa,Centro,Retiro,Aprobada,300.0,8.9,96908.8,96608.8
2083,2025-03-18 09:48:21,ATM-026,San Pedro Sula,Centro,Consulta,Aprobada,0.0,6.8,52261.33,52261.33
2349,2025-03-18 10:29:08,ATM-022,San Pedro Sula,Mall,Retiro,Aprobada,2000.0,7.4,59041.99,57041.99
8716,2025-03-18 10:39:06,ATM-019,Choloma,Sur,Retiro,Aprobada,3000.0,5.4,53137.53,50137.53
6216,2025-03-18 11:15:29,ATM-002,San Pedro Sula,Sur,Depósito,Aprobada,1000.0,7.5,43516.55,43516.55
10941,2025-03-18 11:17:42,ATM-012,Tegucigalpa,Sur,Retiro,Aprobada,200.0,8.8,50769.09,50569.09
11471,2025-03-18 11:20:50,ATM-006,La Ceiba,Aeropuerto,Consulta,Rechazada,0.0,8.2,78442.32,78442.32
5969,2025-03-18 11:39:13,ATM-015,San Pedro Sula,Aeropuerto,Retiro,Aprobada,1500.0,3.7,70853.76,69353.76
4171,2025-03-18 11:46:12,ATM-011,Tegucigalpa,Centro,Consulta,Aprobada,0.0,9.1,60776.03,60776.03
3522,2025-03-18 12:06:38,ATM-008,La Ceiba,Mall,Retiro,Aprobada,1500.0,8.3,50662.61,49162.61
11025,2025-03-18 12:14:15,ATM-011,Choloma,Sur,Retiro,Aprobada,300.0,6.4,50634.1,50334.1
6013,2025-03-18 13:11:27,ATM-024,La Ceiba,Sur,Retiro,Aprobada,3000.0,7.7,70453.41,67453.41
3841,2025-03-18 13:21:05,ATM-005,San Pedro Sula,Centro,Depósito,Aprobada,1000.0,7.9,76618.41,76618.41
9172,2025-03-18 13:35:29,ATM-015,Tegucigalpa,Sur,Transferencia,Aprobada,0.0,8.4,74954.0,74954.0
9319,2025-03-18 13:41:57,ATM-030,San Pedro Sula,Centro,Depósito,Aprobada,2000.0,5.5,81277.59,81277.59
6715,2025-03-18 13:55:05,ATM-002,San Pedro Sula,Centro,Transferencia,Aprobada,0.0,7.5,58075.17,58075.17
11363,2025-03-18 14:05:43,ATM-002,San Pedro Sula,Norte,Retiro,Aprobada,2000.0,7.7,90641.45,88641.45
9299,2025-03-18 14:21:00,ATM-030,Tegucigalpa,Norte,Retiro,Aprobada,2000.0,6.2,71122.67,69122.67
5347,2025-03-18 14:26:48,ATM-030,San Pedro Sula,Norte,Retiro,Aprobada,200.0,11.8,78904.48,78704.48
2919,2025-03-18 14:55:37,ATM-015,Comayagua,Aeropuerto,Consulta,Aprobada,0.0,12.3,96089.36,96089.36
1511,2025-03-18 16:23:30,ATM-016,San Pedro Sula,Norte,Retiro,Aprobada,200.0,6.8,49978.22,49778.22
8312,2025-03-18 16:34:16,ATM-007,Comayagua,Norte,Retiro,Aprobada,2000.0,5.1,54513.62,52513.62
7305,2025-03-18 16:59:08,ATM-016,Tegucigalpa,Centro,Retiro,Aprobada,3000.0,8.1,69397.82,66397.82
10371,2025-03-18 17:03:28,ATM-019,La Ceiba,Norte,Retiro,Aprobada,1500.0,11.6,70466.18,68966.18
6551,2025-03-18 17:11:21,ATM-009,Comayagua,Aeropuerto,Retiro,Aprobada,2000.0,7.0,18882.41,16882.41
10922,2025-03-18 17:37:59,ATM-006,Comayagua,Mall,Retiro,Aprobada,200.0,7.8,55638.96,55438.96
7203,2025-03-18 17:52:23,ATM-006,Tegucigalpa,Mall,Retiro,Aprobada,800.0,6.9,31717.91,30917.91
7098,2025-03-18 18:01:07,ATM-011,San Pedro Sula,Sur,Consulta,Aprobada,0.0,5.0,85335.4,85335.4
5983,2025-03-18 18:01:33,ATM-012,La Ceiba,Mall,Retiro,Aprobada,2000.0,6.3,50445.1,48445.1
7601,2025-03-18 18:47:26,ATM-004,San Pedro Sula,Sur,Retiro,Aprobada,300.0,5.8,46833.42,46533.42
8044,2025-03-18 18:47:56,ATM-028,La Ceiba,Norte,Consulta,Aprobada,0.0,8.7,43187.27,43187.27
4180,2025-03-18 19:17:58,ATM-002,San Pedro Sula,Centro,Retiro,Aprobada,1000.0,9.8,60762.47,59762.47
6799,2025-03-18 19:37:59,ATM-029,Tegucigalpa,Mall,Retiro,Aprobada,200.0,10.0,67456.15,67256.15
11213,2025-03-18 19:40:43,ATM-018,San Pedro Sula,Mall,Retiro,Aprobada,2000.0,7.5,45527.54,43527.54
1805,2025-03-18 19:53:01,ATM-020,La Ceiba,Sur,Retiro,Aprobada,300.0,6.7,86988.56,86688.56
4741,2025-03-18 19:53:38,ATM-002,La Ceiba,Norte,Consulta,Rechazada,0.0,8.8,76486.33,76486.33
10961,2025-03-18 20:26:43,ATM-027,Choloma,Aeropuerto,Retiro,Aprobada,1000.0,8.7,55333.14,54333.14
2370,2025-03-18 21:01:01,ATM-005,La Ceiba,Mall,Depósito,Aprobada,1000.0,9.7,52095.72,52095.72
410,2025-03-18 21:04:28,ATM-011,San Pedro Sula,Norte,Retiro,Aprobada,1500.0,6.2,96913.83,95413.83
9286,2025-03-18 21:15:02,ATM-012,San Pedro Sula,Centro,Depósito,Aprobada,2000.0,7.0,69120.71,69120.71
9743,2025-03-18 21:21:03,ATM-024,La Ceiba,Sur,Retiro,Aprobada,1000.0,6.5,72266.93,71266.93
6995,2025-03-18 22:16:35,ATM-024,Comayagua,Mall,Retiro,Aprobada,2000.0,7.2,76252.61,74252.61
10203,2025-03-18 22:21:40,ATM-019,Tegucigalpa,Aeropuerto,Depósito,Aprobada,500.0,6.4,48939.61,48939.61
4525,2025-03-18 22:25:03,ATM-010,Choloma,Aeropuerto,Retiro,Aprobada,1000.0,6.4,98784.13,97784.13
8784,2025-03-18 23:45:03,ATM-014,Tegucigalpa,Mall,Retiro,Aprobada,200.0,5.1,61607.19,61407.19
4466,2025-03-19 01:16:33,ATM-016,Tegucigalpa,Norte,Retiro,Aprobada,3000.0,6.8,57043.66,54043.66
1373,2025-03-19 03:57:40,ATM-001,Choloma,Centro,Consulta,Aprobada,0.0,3.9,56080.08,56080.08
6557,2025-03-19 04:01:40,ATM-006,Comayagua,Norte,Retiro,Aprobada,2000.0,8.9,59251.09,57251.09
4667,2025-03-19 05:06:51,ATM-011,La Ceiba,Norte,Retiro,Aprobada,1000.0,6.7,58312.1,57312.1
2393,2025-03-19 06:17:03,ATM-002,Choloma,Sur,Retiro,Aprobada,1500.0,3.8,50678.66,49178.66
1695,2025-03-19 06:32:05,ATM-017,San Pedro Sula,Aeropuerto,Consulta,Rechazada,0.0,6.7,69230.08,69230.08
1502,2025-03-19 06:38:29,ATM-005,Tegucigalpa,Norte,Retiro,Aprobada,1000.0,10.3,76935.32,75935.32
4888,2025-03-19 06:52:00,ATM-013,Choloma,Centro,Retiro,Aprobada,1500.0,10.0,91260.91,89760.91
6665,2025-03-19 06:55:08,ATM-009,Choloma,Mall,Retiro,Aprobada,1500.0,7.3,105494.74,103994.74
927,2025-03-19 07:02:38,ATM-007,San Pedro Sula,Norte,Retiro,Aprobada,200.0,11.1,53558.44,53358.44
11459,2025-03-19 07:05:08,ATM-012,San Pedro Sula,Centro,Retiro,Aprobada,500.0,6.0,69637.57,69137.57
826,2025-03-19 07:09:26,ATM-030,San Pedro Sula,Sur,Transferencia,Aprobada,0.0,7.6,56703.59,56703.59
34,2025-03-19 07:21:36,ATM-017,San Pedro Sula,Norte,Retiro,Aprobada,200.0,8.5,63937.81,63737.81
7698,2025-03-19 07:43:56,ATM-019,Choloma,Centro,Retiro,Aprobada,300.0,12.5,55957.87,55657.87
2398,2025-03-19 08:07:56,ATM-005,La Ceiba,Sur,Retiro,Aprobada,300.0,8.1,56569.29,56269.29
10851,2025-03-19 08:09:41,ATM-020,Tegucigalpa,Aeropuerto,Depósito,Aprobada,2000.0,7.3,97867.76,97867.76
8337,2025-03-19 08:32:43,ATM-019,San Pedro Sula,Mall,Retiro,Aprobada,500.0,7.2,38760.87,38260.87
1061,2025-03-19 08:38:51,ATM-022,San Pedro Sula,Centro,Retiro,Aprobada,2000.0,8.0,46266.33,44266.33
7850,2025-03-19 08:41:42,ATM-005,San Pedro Sula,Mall,Retiro,Aprobada,800.0,5.7,46892.49,46092.49
10425,2025-03-19 08:43:52,ATM-002,La Ceiba,Norte,Transferencia,Aprobada,0.0,6.1,86391.57,86391.57
2820,2025-03-19 08:59:43,ATM-005,San Pedro Sula,Centro,Transferencia,Aprobada,0.0,10.0,46999.87,46999.87
5450,2025-03-19 09:05:21,ATM-024,Tegucigalpa,Centro,Retiro,Aprobada,300.0,9.1,68258.1,67958.1
11146,2025-03-19 09:16:35,ATM-012,San Pedro Sula,Mall,Retiro,Aprobada,2000.0,6.4,91455.13,89455.13
2641,2025-03-19 09:17:57,ATM-030,La Ceiba,Aeropuerto,Transferencia,Aprobada,0.0,8.5,41966.06,41966.06
1092,2025-03-19 09:22:08,ATM-011,Comayagua,Aeropuerto,Retiro,Rechazada,300.0,8.3,95699.52,95399.52
615,2025-03-19 09:41:37,ATM-026,Choloma,Norte,Retiro,Aprobada,1500.0,6.8,71725.5,70225.5
7086,2025-03-19 10:49:48,ATM-011,La Ceiba,Centro,Retiro,Aprobada,200.0,10.6,80794.77,80594.77
2765,2025-03-19 11:29:18,ATM-030,La Ceiba,Sur,Transferencia,Aprobada,0.0,6.1,88505.1,88505.1
8526,2025-03-19 11:34:55,ATM-007,Choloma,Mall,Retiro,Aprobada,2000.0,7.6,67111.37,65111.369999999995
3780,2025-03-19 12:00:19,ATM-026,San Pedro Sula,Sur,Retiro,Aprobada,1500.0,7.5,39588.54,38088.54
11368,2025-03-19 12:02:05,ATM-021,La Ceiba,Aeropuerto,Retiro,Aprobada,3000.0,6.8,61739.75,58739.75
2970,2025-03-19 12:07:08,ATM-001,Tegucigalpa,Centro,Retiro,Aprobada,1500.0,7.5,42344.76,40844.76
4631,2025-03-19 12:13:39,ATM-027,Tegucigalpa,Norte,Consulta,Aprobada,0.0,5.3,38201.84,38201.84
8947,2025-03-19 12:14:17,ATM-017,San Pedro Sula,Sur,Retiro,Aprobada,300.0,5.0,75902.86,75602.86
7134,2025-03-19 13:02:06,ATM-011,San Pedro Sula,Centro,Retiro,Aprobada,200.0,6.2,47247.2,47047.2
9450,2025-03-19 13:02:55,ATM-026,San Pedro Sula,Centro,Transferencia,Aprobada,0.0,7.1,69652.28,69652.28
11466,2025-03-19 13:08:33,ATM-003,San Pedro Sula,Mall,Retiro,Aprobada,200.0,4.7,48291.46,48091.46
7775,2025-03-19 13:34:47,ATM-012,Comayagua,Sur,Consulta,Aprobada,0.0,7.8,93612.72,93612.72
10272,2025-03-19 13:54:02,ATM-009,Comayagua,Mall,Retiro,Aprobada,300.0,4.7,54720.23,54420.23
6123,2025-03-19 14:10:45,ATM-015,Tegucigalpa,Centro,Retiro,Aprobada,1000.0,7.3,49317.59,48317.59
11644,2025-03-19 15:12:01,ATM-029,La Ceiba,Centro,Retiro,Aprobada,300.0,9.3,63427.28,63127.28
1738,2025-03-19 15:21:56,ATM-023,Comayagua,Centro,Transferencia,Aprobada,0.0,9.1,80083.13,80083.13
1209,2025-03-19 16:20:47,ATM-018,La Ceiba,Norte,Transferencia,Aprobada,0.0,8.5,39660.6,39660.6
8289,2025-03-19 16:47:12,ATM-023,San Pedro Sula,Norte,Retiro,Aprobada,1500.0,5.7,82959.97,81459.97
1037,2025-03-19 16:55:27,ATM-017,San Pedro Sula,Sur,Retiro,Aprobada,800.0,7.3,107593.48,106793.48
6743,2025-03-19 16:56:59,ATM-007,Tegucigalpa,Norte,Retiro,Aprobada,1000.0,9.6,72696.5,71696.5
7808,2025-03-19 16:57:04,ATM-023,Tegucigalpa,Mall,Retiro,Aprobada,3000.0,6.9,51367.58,48367.58
9604,2025-03-19 17:17:24,ATM-019,Comayagua,Centro,Transferencia,Aprobada,0.0,6.2,67179.58,67179.58
7396,2025-03-19 17:29:22,ATM-023,San Pedro Sula,Mall,Consulta,Aprobada,0.0,10.5,62562.5,62562.5
3162,2025-03-19 17:41:13,ATM-014,San Pedro Sula,Sur,Retiro,Aprobada,3000.0,7.1,54448.18,51448.18
10506,2025-03-19 18:25:35,ATM-029,Tegucigalpa,Centro,Retiro,Aprobada,3000.0,9.9,72086.63,69086.63
8463,2025-03-19 18:32:07,ATM-029,Comayagua,Aeropuerto,Retiro,Aprobada,500.0,4.2,60223.66,59723.66
11435,2025-03-19 18:49:51,ATM-008,Comayagua,Norte,Retiro,Aprobada,500.0,9.8,40641.43,40141.43
3782,2025-03-19 18:57:54,ATM-002,Comayagua,Sur,Retiro,Aprobada,3000.0,6.2,59172.57,56172.57
1812,2025-03-19 19:00:27,ATM-029,Tegucigalpa,Centro,Transferencia,Aprobada,0.0,8.6,36531.76,36531.76
8717,2025-03-19 19:14:42,ATM-030,Tegucigalpa,Norte,Consulta,Aprobada,0.0,11.2,85386.28,85386.28
10328,2025-03-19 19:35:21,ATM-011,Comayagua,Aeropuerto,Consulta,Aprobada,0.0,9.1,57394.97,57394.97
10095,2025-03-19 19:50:03,ATM-009,San Pedro Sula,Aeropuerto,Consulta,Aprobada,0.0,6.7,58979.41,58979.41
8726,2025-03-19 19:58:19,ATM-021,San Pedro Sula,Norte,Depósito,Aprobada,1000.0,7.9,92495.97,92495.97
8346,2025-03-19 20:17:36,ATM-022,Tegucigalpa,Sur,Retiro,Aprobada,300.0,6.4,75631.04,75331.04
9369,2025-03-19 20:41:11,ATM-015,Tegucigalpa,Centro,Retiro,Aprobada,1000.0,6.5,56937.33,55937.33
5110,2025-03-19 20:59:27,ATM-021,Tegucigalpa,Aeropuerto,Consulta,Aprobada,0.0,2.8,39906.21,39906.21
6692,2025-03-19 21:07:29,ATM-017,La Ceiba,Norte,Transferencia,Rechazada,0.0,8.6,73731.79,73731.79
112,2025-03-19 21:14:22,ATM-018,Tegucigalpa,Mall,Transferencia,Aprobada,0.0,7.5,91304.62,91304.62
348,2025-03-19 21:16:46,ATM-027,Comayagua,Centro,Retiro,Aprobada,300.0,2.7,39898.92,39598.92
